[2025-08-13 16:18:15] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-25 12:13:22] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=42 | Status: sucesso
[2025-08-25 12:30:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-141 criado | Status: sucesso
[2025-08-25 12:30:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 325 criada | Status: sucesso
[2025-08-25 12:31:44] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-080 criado | Status: sucesso
[2025-08-25 12:31:44] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 326 criada | Status: sucesso
[2025-08-25 12:32:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-081 criado | Status: sucesso
[2025-08-25 12:32:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 327 criada | Status: sucesso
[2025-08-25 12:32:38] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-086 criado | Status: sucesso
[2025-08-25 12:32:38] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 328 criada | Status: sucesso
[2025-08-25 12:34:51] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-087 criado | Status: sucesso
[2025-08-25 12:34:51] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 329 criada | Status: sucesso
[2025-08-25 12:35:16] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-088 criado | Status: sucesso
[2025-08-25 12:35:16] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 330 criada | Status: sucesso
[2025-08-25 12:36:03] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=43 | Status: sucesso
[2025-08-25 14:28:08] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-142 criado | Status: sucesso
[2025-08-25 14:28:08] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 331 criada | Status: sucesso
[2025-08-25 14:28:28] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-143 criado | Status: sucesso
[2025-08-25 14:28:28] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 332 criada | Status: sucesso
[2025-08-25 14:28:59] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-144 criado | Status: sucesso
[2025-08-25 14:28:59] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 333 criada | Status: sucesso
[2025-08-25 14:31:06] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-145 criado | Status: sucesso
[2025-08-25 14:31:06] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 334 criada | Status: sucesso
[2025-08-25 14:33:52] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-082 criado | Status: sucesso
[2025-08-25 14:33:52] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 335 criada | Status: sucesso
[2025-08-25 14:34:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-083 criado | Status: sucesso
[2025-08-25 14:34:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 336 criada | Status: sucesso
[2025-08-25 14:35:30] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-084 criado | Status: sucesso
[2025-08-25 14:35:30] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 337 criada | Status: sucesso
[2025-08-25 14:47:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-085 criado | Status: sucesso
[2025-08-25 14:47:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 338 criada | Status: sucesso
[2025-08-25 14:47:58] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-086 criado | Status: sucesso
[2025-08-25 14:47:58] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 339 criada | Status: sucesso
[2025-08-25 14:48:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-089 criado | Status: sucesso
[2025-08-25 14:48:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 340 criada | Status: sucesso
[2025-08-25 14:49:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-090 criado | Status: sucesso
[2025-08-25 14:49:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 341 criada | Status: sucesso
[2025-08-25 14:49:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-091 criado | Status: sucesso
[2025-08-25 14:49:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 342 criada | Status: sucesso
[2025-08-25 14:55:33] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=44 | Status: sucesso
[2025-08-25 15:00:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-146 criado | Status: sucesso
[2025-08-25 15:00:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 343 criada | Status: sucesso
[2025-08-25 15:01:26] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-092 criado | Status: sucesso
[2025-08-25 15:01:26] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 344 criada | Status: sucesso
[2025-08-25 15:01:54] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=45 | Status: sucesso
[2025-08-25 15:08:38] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-147 criado | Status: sucesso
[2025-08-25 15:08:38] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 345 criada | Status: sucesso
[2025-08-25 15:08:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-148 criado | Status: sucesso
[2025-08-25 15:08:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 346 criada | Status: sucesso
[2025-08-25 15:08:59] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-149 criado | Status: sucesso
[2025-08-25 15:08:59] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 347 criada | Status: sucesso
[2025-08-25 15:09:26] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-087 criado | Status: sucesso
[2025-08-25 15:09:26] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 348 criada | Status: sucesso
[2025-08-25 15:10:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-088 criado | Status: sucesso
[2025-08-25 15:10:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 349 criada | Status: sucesso
[2025-08-25 15:10:59] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-093 criado | Status: sucesso
[2025-08-25 15:10:59] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 350 criada | Status: sucesso
[2025-08-25 15:11:24] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-094 criado | Status: sucesso
[2025-08-25 15:11:24] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 351 criada | Status: sucesso
[2025-08-25 15:11:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-095 criado | Status: sucesso
[2025-08-25 15:11:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 352 criada | Status: sucesso
[2025-08-25 15:13:12] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=46 | Status: sucesso
[2025-08-25 15:18:42] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-150 criado | Status: sucesso
[2025-08-25 15:18:42] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 353 criada | Status: sucesso
[2025-08-25 15:20:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-096 criado | Status: sucesso
[2025-08-25 15:20:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 354 criada | Status: sucesso
[2025-08-25 15:20:33] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=47 | Status: sucesso
[2025-08-25 15:20:42] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=47 | Status: sucesso
[2025-08-25 15:23:23] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-151 criado | Status: sucesso
[2025-08-25 15:23:23] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 355 criada | Status: sucesso
[2025-08-25 15:23:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-097 criado | Status: sucesso
[2025-08-25 15:23:47] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 356 criada | Status: sucesso
[2025-08-25 15:24:12] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=48 | Status: sucesso
[2025-08-25 15:36:33] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-152 criado | Status: sucesso
[2025-08-25 15:36:33] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 357 criada | Status: sucesso
[2025-08-25 15:37:02] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-098 criado | Status: sucesso
[2025-08-25 15:37:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 358 criada | Status: sucesso
[2025-08-25 15:37:31] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=49 | Status: sucesso
[2025-08-25 15:40:03] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-153 criado | Status: sucesso
[2025-08-25 15:40:03] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 359 criada | Status: sucesso
[2025-08-25 15:40:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-099 criado | Status: sucesso
[2025-08-25 15:40:19] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 360 criada | Status: sucesso
[2025-08-25 15:40:40] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=50 | Status: sucesso
[2025-08-25 15:42:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-154 criado | Status: sucesso
[2025-08-25 15:42:15] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 361 criada | Status: sucesso
[2025-08-25 15:42:35] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-100 criado | Status: sucesso
[2025-08-25 15:42:35] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 362 criada | Status: sucesso
[2025-08-25 15:42:54] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=51 | Status: sucesso
[2025-08-25 15:47:23] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-155 criado | Status: sucesso
[2025-08-25 15:47:23] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 363 criada | Status: sucesso
[2025-08-25 15:49:43] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-101 criado | Status: sucesso
[2025-08-25 15:49:43] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 364 criada | Status: sucesso
[2025-08-25 15:50:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-089 criado | Status: sucesso
[2025-08-25 15:50:19] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 365 criada | Status: sucesso
[2025-08-25 15:50:42] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-090 criado | Status: sucesso
[2025-08-25 15:50:42] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 366 criada | Status: sucesso
[2025-08-25 15:53:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-102 criado | Status: sucesso
[2025-08-25 15:53:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 367 criada | Status: sucesso
[2025-08-25 15:54:33] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=52 | Status: sucesso
[2025-08-25 15:57:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-156 criado | Status: sucesso
[2025-08-25 15:57:19] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 368 criada | Status: sucesso
[2025-08-25 15:57:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-091 criado | Status: sucesso
[2025-08-25 15:57:56] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 369 criada | Status: sucesso
[2025-08-25 15:58:26] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-092 criado | Status: sucesso
[2025-08-25 15:58:26] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 370 criada | Status: sucesso
[2025-08-25 15:58:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-103 criado | Status: sucesso
[2025-08-25 15:58:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 371 criada | Status: sucesso
[2025-08-25 15:59:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-104 criado | Status: sucesso
[2025-08-25 15:59:14] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 372 criada | Status: sucesso
[2025-08-25 16:02:09] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=53 | Status: sucesso
[2025-08-25 16:05:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-157 criado | Status: sucesso
[2025-08-25 16:05:19] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 373 criada | Status: sucesso
[2025-08-25 16:05:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-093 criado | Status: sucesso
[2025-08-25 16:05:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 374 criada | Status: sucesso
[2025-08-25 16:07:52] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-094 criado | Status: sucesso
[2025-08-25 16:07:52] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 375 criada | Status: sucesso
[2025-08-25 16:08:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-105 criado | Status: sucesso
[2025-08-25 16:08:14] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 376 criada | Status: sucesso
[2025-08-25 16:08:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-106 criado | Status: sucesso
[2025-08-25 16:08:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 377 criada | Status: sucesso
[2025-08-25 16:10:13] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=54 | Status: sucesso
[2025-08-25 16:13:15] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-158 criado | Status: sucesso
[2025-08-25 16:13:15] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 378 criada | Status: sucesso
[2025-08-25 16:13:39] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-095 criado | Status: sucesso
[2025-08-25 16:13:39] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 379 criada | Status: sucesso
[2025-08-25 16:14:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-096 criado | Status: sucesso
[2025-08-25 16:14:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 380 criada | Status: sucesso
[2025-08-25 16:14:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-107 criado | Status: sucesso
[2025-08-25 16:14:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 381 criada | Status: sucesso
[2025-08-25 16:15:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-108 criado | Status: sucesso
[2025-08-25 16:15:20] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 382 criada | Status: sucesso
[2025-08-25 16:16:29] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=55 | Status: sucesso
[2025-08-25 16:19:05] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-159 criado | Status: sucesso
[2025-08-25 16:19:05] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 383 criada | Status: sucesso
[2025-08-25 16:19:33] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-097 criado | Status: sucesso
[2025-08-25 16:19:33] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 384 criada | Status: sucesso
[2025-08-25 16:19:58] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-098 criado | Status: sucesso
[2025-08-25 16:19:58] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 385 criada | Status: sucesso
[2025-08-25 16:20:21] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-109 criado | Status: sucesso
[2025-08-25 16:20:21] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 386 criada | Status: sucesso
[2025-08-25 16:20:47] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-110 criado | Status: sucesso
[2025-08-25 16:20:47] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 387 criada | Status: sucesso
[2025-08-25 16:21:33] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=56 | Status: sucesso
[2025-08-25 16:21:55] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=56 | Status: sucesso
[2025-08-26 08:21:56] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-26 08:21:56] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-08-26 08:33:42] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-160 criado | Status: sucesso
[2025-08-26 08:33:42] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 388 criada | Status: sucesso
[2025-08-26 08:33:59] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-161 criado | Status: sucesso
[2025-08-26 08:33:59] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 389 criada | Status: sucesso
[2025-08-26 08:34:08] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-162 criado | Status: sucesso
[2025-08-26 08:34:08] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 390 criada | Status: sucesso
[2025-08-26 08:34:34] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-163 criado | Status: sucesso
[2025-08-26 08:34:34] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 391 criada | Status: sucesso
[2025-08-26 08:37:09] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-111 criado | Status: sucesso
[2025-08-26 08:37:09] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 392 criada | Status: sucesso
[2025-08-26 08:37:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-007 criado | Status: sucesso
[2025-08-26 08:37:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 393 criada | Status: sucesso
[2025-08-26 08:38:31] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-008 criado | Status: sucesso
[2025-08-26 08:38:31] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 394 criada | Status: sucesso
[2025-08-26 08:38:54] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-009 criado | Status: sucesso
[2025-08-26 08:38:54] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 395 criada | Status: sucesso
[2025-08-26 08:39:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-112 criado | Status: sucesso
[2025-08-26 08:39:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 396 criada | Status: sucesso
[2025-08-26 08:39:54] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-010 criado | Status: sucesso
[2025-08-26 08:39:54] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 397 criada | Status: sucesso
[2025-08-26 08:40:18] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-011 criado | Status: sucesso
[2025-08-26 08:40:18] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 398 criada | Status: sucesso
[2025-08-26 08:40:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DIS-012 criado | Status: sucesso
[2025-08-26 08:40:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 399 criada | Status: sucesso
[2025-08-26 08:43:50] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=59 | Status: sucesso
[2025-08-26 08:54:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-164 criado | Status: sucesso
[2025-08-26 08:54:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 400 criada | Status: sucesso
[2025-08-26 08:54:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-165 criado | Status: sucesso
[2025-08-26 08:54:46] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 401 criada | Status: sucesso
[2025-08-26 08:55:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-166 criado | Status: sucesso
[2025-08-26 08:55:14] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 402 criada | Status: sucesso
[2025-08-26 08:56:39] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-167 criado | Status: sucesso
[2025-08-26 08:56:39] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 403 criada | Status: sucesso
[2025-08-26 08:58:38] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-099 criado | Status: sucesso
[2025-08-26 08:58:38] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 404 criada | Status: sucesso
[2025-08-26 08:59:41] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-100 criado | Status: sucesso
[2025-08-26 08:59:41] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 405 criada | Status: sucesso
[2025-08-26 09:00:20] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-101 criado | Status: sucesso
[2025-08-26 09:00:20] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 406 criada | Status: sucesso
[2025-08-26 09:01:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-102 criado | Status: sucesso
[2025-08-26 09:01:00] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 407 criada | Status: sucesso
[2025-08-26 09:01:37] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-103 criado | Status: sucesso
[2025-08-26 09:01:37] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 408 criada | Status: sucesso
[2025-08-26 09:02:06] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-113 criado | Status: sucesso
[2025-08-26 09:02:06] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 409 criada | Status: sucesso
[2025-08-26 09:02:34] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-114 criado | Status: sucesso
[2025-08-26 09:02:34] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 410 criada | Status: sucesso
[2025-08-26 09:03:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-115 criado | Status: sucesso
[2025-08-26 09:03:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 411 criada | Status: sucesso
[2025-08-26 09:06:20] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=60 | Status: sucesso
[2025-08-26 09:15:41] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-168 criado | Status: sucesso
[2025-08-26 09:15:41] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 412 criada | Status: sucesso
[2025-08-26 09:15:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-169 criado | Status: sucesso
[2025-08-26 09:15:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 413 criada | Status: sucesso
[2025-08-26 09:16:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-170 criado | Status: sucesso
[2025-08-26 09:16:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 414 criada | Status: sucesso
[2025-08-26 09:16:44] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-171 criado | Status: sucesso
[2025-08-26 09:16:44] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 415 criada | Status: sucesso
[2025-08-26 09:17:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-104 criado | Status: sucesso
[2025-08-26 09:17:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 416 criada | Status: sucesso
[2025-08-26 09:17:53] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-105 criado | Status: sucesso
[2025-08-26 09:17:54] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 417 criada | Status: sucesso
[2025-08-26 09:18:28] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-106 criado | Status: sucesso
[2025-08-26 09:18:28] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 418 criada | Status: sucesso
[2025-08-26 09:19:01] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-107 criado | Status: sucesso
[2025-08-26 09:19:01] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 419 criada | Status: sucesso
[2025-08-26 09:19:32] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-108 criado | Status: sucesso
[2025-08-26 09:19:32] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 420 criada | Status: sucesso
[2025-08-26 09:20:18] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-116 criado | Status: sucesso
